user_id,date,is_weekend,sleep_duration,study_work_duration,break_duration,exercise_duration,downtime_duration,stress_level,mood_score,focus_score,task_planned,task_completed,completion_ratio,fatigue_index,cumulative_fatigue,productivity_score,productivity_label
61,2024-08-08,0,5.87,8.21,1.3733333333333313,49.0,7.73,4,6,5,10,10,1.0,54.84,49.55,64.38,1
61,2024-08-09,0,7.13,10.91,0.0,18.0,5.84,3,7,7,13,7,0.538,49.43,49.54,60.86,1
61,2024-08-10,1,8.26,1.08,6.0,34.0,5.82,4,9,3,3,3,1.0,37.44,48.33,64.46,1
61,2024-08-11,1,8.85,2.13,6.0,36.0,6.25,5,6,7,3,3,1.0,45.4,48.04,70.19,2
61,2024-08-12,0,8.35,7.01,2.586666666666666,29.0,5.57,2,5,7,8,8,1.0,36.99,46.93,78.15,2
61,2024-08-13,0,8.03,3.41,6.0,22.0,5.98,2,8,4,4,4,1.0,31.88,45.43,78.88,2
61,2024-08-14,0,7.05,7.27,3.1666666666666643,32.0,5.98,5,6,7,9,9,1.0,53.53,46.24,76.02,2
61,2024-08-15,0,6.06,7.51,5.209999999999997,63.0,4.17,4,6,2,9,2,0.222,44.1,46.02,65.66,1
61,2024-08-16,0,7.43,5.63,0.0,49.0,11.21,2,4,7,7,0,0.0,49.7,46.39,51.0,0
61,2024-08-17,1,8.67,2.07,0.7666666666666622,77.0,11.21,4,6,4,3,3,1.0,53.57,47.11,47.82,0
61,2024-08-18,1,7.02,2.71,6.0,58.0,3.77,2,6,8,3,3,1.0,24.76,44.87,62.38,1
61,2024-08-19,0,7.07,8.25,0.6933333333333316,19.0,7.67,2,8,7,10,5,0.5,44.75,44.86,68.69,1
61,2024-08-20,0,7.37,6.14,3.0266666666666673,38.0,6.83,3,5,8,7,7,1.0,43.86,44.76,72.94,2
61,2024-08-21,0,6.75,7.47,2.1700000000000017,54.0,6.71,2,7,4,9,5,0.556,40.83,44.37,61.38,1
61,2024-08-22,0,6.86,5.64,4.303333333333331,40.0,6.53,3,7,5,7,7,1.0,42.2,44.15,68.79,1
61,2024-08-23,0,6.84,8.22,0.7366666666666681,20.0,7.87,4,7,6,10,0,0.0,55.23,45.26,53.42,0
61,2024-08-24,1,8.81,1.66,4.960000000000001,42.0,7.87,4,6,6,3,3,1.0,43.92,45.13,61.89,1
61,2024-08-25,1,7.37,2.78,6.0,48.0,4.27,5,7,6,3,3,1.0,41.22,44.73,64.13,1
61,2024-08-26,0,7.66,5.68,5.539999999999999,51.0,4.27,2,5,5,7,2,0.286,31.22,43.38,72.05,2
61,2024-08-27,0,8.5,7.62,0.0,31.0,8.95,3,5,4,9,6,0.667,52.09,44.25,62.29,1
61,2024-08-28,0,7.42,4.2,2.8299999999999983,33.0,9.0,3,7,7,5,5,1.0,46.32,44.46,60.06,1
61,2024-08-29,0,6.82,7.41,0.2666666666666657,29.0,9.02,5,4,5,9,3,0.333,61.91,46.21,54.31,0
61,2024-08-30,0,6.31,13.68,0.0,26.0,9.29,3,5,7,15,7,0.467,63.44,47.93,53.64,0
61,2024-08-31,1,8.01,1.74,6.0,72.0,4.01,4,7,6,3,3,1.0,33.73,46.51,56.76,1
61,2024-09-01,1,6.58,1.78,6.0,44.0,3.55,4,4,6,3,3,1.0,32.57,45.12,70.88,2
61,2024-09-02,0,7.28,8.8,2.7799999999999976,12.0,4.94,7,2,4,11,10,0.909,63.39,46.94,75.13,2
61,2024-09-03,0,6.2,7.22,2.673333333333332,25.0,7.49,3,9,4,9,7,0.778,47.49,47.0,67.02,1
61,2024-09-04,0,7.11,7.38,1.586666666666666,26.0,7.49,4,7,4,9,8,0.889,52.77,47.57,60.27,1
61,2024-09-05,0,7.11,8.82,0.0,52.0,8.82,4,6,10,11,5,0.455,58.81,48.7,58.81,1
61,2024-09-06,0,7.76,8.96,0.0,21.0,9.25,5,5,7,11,11,1.0,65.2,50.35,60.56,1
61,2024-09-07,1,8.35,2.63,6.0,44.0,3.47,4,6,8,3,3,1.0,33.82,48.7,69.44,1
61,2024-09-08,1,7.18,2.32,6.0,44.0,5.59,3,6,8,3,3,1.0,33.96,47.22,79.55,2
61,2024-09-09,0,7.58,10.07,0.0,24.0,8.34,4,5,7,12,9,0.75,59.68,48.47,77.02,2
61,2024-09-10,0,7.4,11.21,1.1666666666666643,47.0,3.44,5,4,8,13,7,0.538,53.53,48.97,67.1,1
61,2024-09-11,0,6.94,9.31,1.0,24.0,6.35,3,7,5,11,6,0.545,48.04,48.88,55.03,1
61,2024-09-12,0,5.79,7.79,0.5233333333333334,52.0,9.03,6,6,6,9,2,0.222,67.59,50.75,48.53,0
61,2024-09-13,0,5.57,9.74,0.8733333333333348,28.0,7.35,6,7,5,12,2,0.167,66.46,52.32,40.79,0
61,2024-09-14,1,8.01,2.2,6.0,27.0,6.94,4,4,8,3,3,1.0,42.36,51.33,52.13,0
61,2024-09-15,1,7.24,1.55,6.0,53.0,6.32,4,8,8,3,3,1.0,39.59,50.15,68.33,1
61,2024-09-16,0,5.64,1.55,6.0,33.0,6.55,3,7,8,3,3,1.0,35.2,48.66,85.2,2
61,2024-09-17,0,7.22,6.98,2.743333333333336,31.0,6.54,4,7,5,8,8,1.0,49.53,48.74,80.49,2
61,2024-09-18,0,7.45,5.58,3.5366666666666653,26.0,7.0,5,5,8,7,5,0.714,53.35,49.21,74.02,2
61,2024-09-19,0,7.47,8.44,0.7399999999999984,21.0,7.0,3,7,6,10,10,1.0,48.28,49.11,68.21,1
61,2024-09-20,0,6.85,6.98,3.6899999999999977,21.0,6.13,4,4,6,8,8,1.0,48.44,49.05,69.16,1
61,2024-09-21,1,8.39,2.26,6.0,26.0,3.64,3,6,6,3,3,1.0,28.64,47.0,74.04,2
61,2024-09-22,1,8.07,3.52,6.0,35.0,3.52,7,6,5,4,4,1.0,50.49,47.35,77.51,2
61,2024-09-23,0,8.07,3.52,4.416666666666664,32.0,7.46,4,7,8,4,4,1.0,46.03,47.22,80.36,2
61,2024-09-24,0,7.45,8.18,0.0,42.0,9.67,6,4,6,10,2,0.2,69.98,49.5,64.93,1
61,2024-09-25,0,6.96,10.37,0.0,42.0,7.06,3,7,7,12,10,0.833,51.77,49.72,60.01,1
61,2024-09-26,0,6.13,8.42,1.1499999999999986,39.0,7.65,4,6,6,10,3,0.3,54.99,50.25,47.37,0
61,2024-09-27,0,7.73,7.64,1.9399999999999977,33.0,6.14,5,6,7,9,5,0.556,54.6,50.69,54.43,0
61,2024-09-28,1,7.8,3.25,3.9066666666666663,35.0,8.46,5,4,9,4,4,1.0,53.24,50.94,60.27,1
61,2024-09-29,1,8.02,2.93,4.733333333333334,46.0,7.55,4,7,5,4,4,1.0,45.26,50.37,71.21,2
61,2024-09-30,0,6.42,6.66,1.0566666666666649,14.0,9.63,4,5,3,8,5,0.625,57.25,51.06,67.35,1
61,2024-10-01,0,7.53,3.97,4.366666666666667,20.0,7.8,4,6,5,5,5,1.0,47.72,50.73,64.87,1
61,2024-10-02,0,8.07,10.73,0.0,42.0,6.18,5,7,7,13,6,0.462,60.03,51.66,56.08,1
61,2024-10-03,0,6.89,8.68,0.0,31.0,8.3,4,5,7,10,3,0.3,57.17,52.21,55.07,1
61,2024-10-04,0,5.78,9.73,2.2233333333333327,46.0,5.5,4,6,5,12,6,0.5,51.49,52.14,47.93,0
61,2024-10-05,1,8.18,2.04,6.0,34.0,6.69,4,7,6,3,3,1.0,41.42,51.06,58.39,1
61,2024-10-06,1,8.07,2.51,6.0,33.0,4.72,4,6,5,3,3,1.0,36.96,49.65,70.66,2
61,2024-10-07,0,8.07,10.1,0.0,60.0,7.77,3,8,9,12,4,0.333,53.2,50.01,70.94,2
61,2024-10-08,0,7.54,7.11,1.2133333333333347,16.0,7.87,6,5,3,9,8,0.889,63.32,51.34,62.11,1
61,2024-10-09,0,5.71,6.68,2.7399999999999984,57.0,7.92,4,5,4,8,0,0.0,52.71,51.48,46.82,0
61,2024-10-10,0,7.59,10.68,0.0,57.0,7.26,5,5,9,13,9,0.692,62.84,52.61,50.0,0
61,2024-10-11,0,7.61,8.46,0.9333333333333336,37.0,6.38,4,8,7,10,8,0.8,51.66,52.52,53.1,0
61,2024-10-12,1,6.91,2.4,6.0,27.0,4.28,4,8,8,3,3,1.0,35.59,50.83,70.5,2
61,2024-10-13,1,8.34,1.57,6.0,30.0,5.77,3,6,6,3,3,1.0,33.15,49.06,77.09,2
61,2024-10-14,0,8.93,9.33,0.0,24.0,7.79,4,7,5,11,9,0.818,56.93,49.84,74.81,2
61,2024-10-15,0,7.84,5.13,5.27,21.0,5.41,3,3,5,6,4,0.667,38.32,48.69,67.8,1
61,2024-10-16,0,6.31,10.23,0.0,16.0,8.56,5,3,6,12,5,0.417,65.54,50.38,54.33,0
61,2024-10-17,0,6.79,5.81,1.803333333333331,55.0,8.68,4,6,5,7,4,0.571,53.24,50.66,53.02,0
61,2024-10-18,0,6.31,7.87,2.1799999999999997,42.0,6.94,3,9,6,9,9,1.0,47.14,50.31,55.59,1
61,2024-10-19,1,7.01,1.7,6.0,13.0,3.34,2,2,7,3,3,1.0,21.87,47.47,69.11,1
61,2024-10-20,1,9.23,1.7,6.0,52.0,4.96,5,4,7,3,3,1.0,41.2,46.84,79.41,2
61,2024-10-21,0,7.42,10.41,0.0,2.0,9.01,2,6,5,12,10,0.833,52.06,47.36,74.02,2
61,2024-10-22,0,5.86,9.71,0.23333333333333428,43.0,7.48,2,7,4,12,4,0.333,46.75,47.3,59.9,1
61,2024-10-23,0,6.86,5.8,3.663333333333334,31.0,7.16,4,6,4,7,6,0.857,49.16,47.49,53.32,0
61,2024-10-24,0,8.44,8.13,2.1733333333333356,28.0,4.79,3,5,7,10,4,0.4,41.83,46.92,52.56,0
61,2024-10-25,0,7.47,8.77,0.0,71.0,7.02,3,6,8,11,5,0.455,48.9,47.12,57.41,1
61,2024-10-26,1,7.76,2.33,6.0,58.0,4.56,1,7,7,3,3,1.0,21.22,44.53,65.01,1
61,2024-10-27,1,7.92,1.87,6.0,51.0,3.41,5,7,4,3,3,1.0,37.35,43.81,73.12,2
61,2024-10-28,0,7.03,4.16,4.896666666666665,35.0,7.33,7,4,5,5,5,1.0,61.79,45.61,79.23,2
61,2024-10-29,0,7.28,8.1,0.0,30.0,8.17,3,6,5,10,8,0.8,50.83,46.13,68.84,1
61,2024-10-30,0,7.53,8.1,2.1433333333333344,16.0,5.96,4,6,5,10,2,0.2,49.91,46.51,56.27,1
61,2024-10-31,0,7.94,7.42,1.360000000000003,24.0,6.88,4,8,9,9,3,0.333,51.2,46.98,49.8,0
61,2024-11-01,0,7.48,8.22,0.0,29.0,9.45,4,5,7,10,10,1.0,59.46,48.23,53.15,0
61,2024-11-02,1,7.86,2.28,6.0,39.0,4.03,2,6,6,3,2,0.667,24.71,45.87,63.62,1
61,2024-11-03,1,6.64,2.27,6.0,17.0,3.08,5,7,6,3,2,0.667,37.16,45.0,68.66,1
61,2024-11-04,0,7.43,9.82,0.0,32.0,6.92,2,5,5,12,12,1.0,45.45,45.05,67.86,1
61,2024-11-05,0,6.77,7.18,2.849999999999998,3.0,7.15,2,4,6,9,5,0.556,41.51,44.69,62.42,1
61,2024-11-06,0,7.77,8.99,0.8000000000000043,9.0,6.29,2,7,3,11,1,0.091,42.33,44.46,49.69,0
61,2024-11-07,0,7.55,8.66,0.519999999999996,21.0,6.92,4,5,3,10,4,0.4,53.45,45.36,41.19,0
61,2024-11-08,0,6.68,11.92,0.0,32.0,5.41,4,7,3,14,5,0.357,55.02,46.32,34.94,0
61,2024-11-09,1,8.08,1.84,6.0,38.0,6.59,3,6,6,3,3,1.0,35.81,45.27,52.24,0
61,2024-11-10,1,7.99,2.51,6.0,26.0,2.68,5,7,4,3,3,1.0,36.5,44.39,65.03,1
61,2024-11-11,0,7.99,6.1,3.3833333333333364,28.0,6.06,4,5,5,7,7,1.0,46.73,44.63,76.62,2
61,2024-11-12,0,7.99,8.02,2.0033333333333374,58.0,5.02,4,7,6,10,6,0.6,47.26,44.89,69.14,1
61,2024-11-13,0,7.22,5.82,3.306666666666665,17.0,7.37,4,7,9,7,4,0.571,49.76,45.38,65.16,1
61,2024-11-14,0,7.31,10.71,0.0,27.0,5.88,3,9,7,13,5,0.385,49.2,45.76,57.31,1
61,2024-11-15,0,5.43,8.42,4.380000000000003,30.0,5.27,3,6,4,10,3,0.3,43.62,45.55,53.3,0
61,2024-11-16,1,8.05,2.46,6.0,48.0,6.64,5,6,8,3,3,1.0,47.01,45.69,60.3,1
61,2024-11-17,1,7.79,2.08,6.0,56.0,6.64,2,7,5,3,3,1.0,31.36,44.26,71.51,2
61,2024-11-18,0,7.1,2.08,4.65666666666667,35.0,9.58,2,9,5,3,3,1.0,39.22,43.76,81.12,2
61,2024-11-19,0,7.39,6.48,1.5933333333333337,46.0,7.77,4,7,6,8,8,1.0,51.96,44.58,75.93,2
61,2024-11-20,0,7.58,6.54,2.7666666666666657,14.0,6.88,4,7,6,8,4,0.5,49.68,45.09,66.88,1
61,2024-11-21,0,6.73,10.09,1.7633333333333319,64.0,4.35,3,10,4,12,11,0.917,44.03,44.98,63.63,1
61,2024-11-22,0,8.31,10.11,0.0,52.0,8.6,1,9,8,12,7,0.583,45.44,45.03,60.18,1
61,2024-11-23,1,8.38,1.4,6.0,69.0,6.81,3,10,6,3,3,1.0,35.64,44.09,70.5,2
61,2024-11-24,1,7.07,2.82,6.0,22.0,7.36,3,4,3,3,3,1.0,39.56,43.64,72.52,2
61,2024-11-25,0,8.62,8.18,0.0,39.0,7.25,6,5,6,10,6,0.6,63.5,45.62,69.61,1
61,2024-11-26,0,8.0,6.13,1.9800000000000004,18.0,7.59,3,6,7,7,7,1.0,45.88,45.65,65.26,1
61,2024-11-27,0,9.18,7.09,0.8800000000000026,0.0,6.85,4,6,8,9,6,0.667,50.55,46.14,60.96,1
61,2024-11-28,0,6.73,9.33,0.24333333333332874,25.0,7.28,5,7,6,11,4,0.364,60.56,47.58,58.19,1
61,2024-11-29,0,7.53,8.85,0.44333333333333513,13.0,6.96,3,7,4,11,10,0.909,48.88,47.71,53.58,0
61,2024-11-30,1,8.29,2.28,6.0,28.0,5.81,3,6,8,3,3,1.0,34.48,46.39,62.38,1
61,2024-12-01,1,8.4,2.17,6.0,49.0,5.89,3,7,8,3,3,1.0,34.5,45.2,77.41,2
61,2024-12-02,0,6.83,8.04,0.9899999999999984,63.0,7.09,3,8,8,10,7,0.7,47.83,45.46,79.48,2
61,2024-12-03,0,5.42,4.4,6.0,44.0,7.09,3,6,4,5,5,1.0,41.56,45.07,76.07,2
61,2024-12-04,0,7.92,6.67,1.6699999999999982,18.0,7.44,3,8,6,8,8,1.0,46.41,45.21,70.12,2
61,2024-12-05,0,6.29,8.66,2.370000000000001,30.0,6.18,4,8,8,10,9,0.9,51.47,45.83,72.6,2
61,2024-12-06,0,7.69,11.79,0.0,31.0,7.07,5,6,3,14,9,0.643,64.24,47.67,62.55,1
61,2024-12-07,1,8.15,1.69,6.0,24.0,6.12,4,6,9,3,3,1.0,39.29,46.83,68.3,1
61,2024-12-08,1,8.15,1.55,6.0,26.0,4.25,4,5,8,3,3,1.0,34.05,45.56,72.68,2
61,2024-12-09,0,6.15,9.68,1.3999999999999986,51.0,5.92,5,4,7,12,10,0.833,57.53,46.75,78.95,2
61,2024-12-10,0,7.54,12.21,0.0,38.0,7.1,6,5,5,15,8,0.533,70.05,49.08,65.12,1
61,2024-12-11,0,6.21,8.41,1.9766666666666666,44.0,6.67,3,6,6,10,9,0.9,47.35,48.91,59.15,1
61,2024-12-12,0,6.8,10.53,0.0,16.0,6.77,3,7,7,13,9,0.692,51.27,49.15,56.46,1
61,2024-12-13,0,6.35,5.99,6.0,3.0,4.72,3,8,8,7,0,0.0,37.96,48.03,57.87,1
61,2024-12-14,1,6.32,1.78,6.0,3.0,8.28,3,8,2,3,3,1.0,40.23,47.25,58.66,1
61,2024-12-15,1,7.63,2.07,6.0,62.0,3.63,3,6,4,3,3,1.0,28.28,45.35,66.32,1
61,2024-12-16,0,6.24,4.86,6.0,47.0,5.35,3,6,4,6,5,0.833,37.69,44.58,73.43,2
61,2024-12-17,0,7.39,8.92,0.0,17.0,7.94,3,8,8,11,5,0.455,51.62,45.29,67.22,1
61,2024-12-18,0,5.31,8.83,2.503333333333334,13.0,7.14,3,7,6,11,5,0.455,49.33,45.69,57.8,1
61,2024-12-19,0,6.04,6.31,6.0,14.0,3.23,3,2,6,8,8,1.0,34.52,44.58,60.17,1
61,2024-12-20,0,7.03,8.42,1.076666666666668,41.0,6.79,3,7,4,10,3,0.3,47.68,44.89,56.75,1
61,2024-12-21,1,7.83,8.42,2.5166666666666657,41.0,4.55,4,5,4,10,10,1.0,46.69,45.07,62.42,1
61,2024-12-22,1,7.91,2.31,6.0,27.0,3.19,3,4,9,3,3,1.0,27.52,43.31,65.6,1
61,2024-12-23,0,8.44,5.38,3.166666666666668,11.0,6.83,4,9,7,6,6,1.0,47.55,43.74,77.26,2
61,2024-12-24,0,5.68,6.48,0.129999999999999,30.0,11.21,4,7,4,8,4,0.5,61.17,45.48,68.47,1
61,2024-12-25,0,7.64,5.92,1.9333333333333336,40.0,7.84,4,6,3,7,6,0.857,51.19,46.05,58.76,1
61,2024-12-26,0,7.77,8.07,0.5299999999999976,18.0,7.33,3,5,6,10,4,0.4,48.53,46.3,48.68,0
61,2024-12-27,0,6.66,7.24,5.163333333333334,16.0,4.67,3,4,3,9,9,1.0,39.98,45.67,58.24,1
61,2024-12-28,1,7.74,1.7,6.0,63.0,4.95,3,8,3,3,3,1.0,31.18,44.22,64.5,1
61,2024-12-29,1,7.98,1.79,6.0,52.0,4.95,2,5,6,3,3,1.0,26.33,42.43,77.13,2
61,2024-12-30,0,6.46,12.41,0.0,16.0,7.76,3,4,7,15,7,0.467,57.16,43.9,69.39,1
61,2024-12-31,0,6.19,7.44,2.3133333333333326,34.0,7.49,4,5,7,9,8,0.889,52.87,44.8,66.25,1
61,2025-01-01,0,6.22,10.06,0.0,17.0,8.28,3,9,5,12,4,0.333,54.5,45.77,51.65,0
61,2025-01-02,0,8.03,8.99,1.4066666666666663,56.0,4.64,4,5,7,11,10,0.909,47.91,45.98,59.25,1
61,2025-01-03,0,6.55,6.5,1.4699999999999989,21.0,9.13,5,5,3,8,8,1.0,60.64,47.45,56.26,1
61,2025-01-04,1,6.55,1.63,6.0,73.0,5.4,4,5,6,3,3,1.0,37.26,46.43,70.51,2
61,2025-01-05,1,8.08,2.03,6.0,29.0,6.77,3,10,5,3,3,1.0,36.62,45.45,73.96,2
61,2025-01-06,0,7.19,8.65,0.0,37.0,9.07,4,6,5,10,8,0.8,59.18,46.82,72.76,2
61,2025-01-07,0,6.12,10.04,1.163333333333334,52.0,5.81,4,8,6,12,5,0.417,52.85,47.42,61.81,1
61,2025-01-08,0,6.7,5.79,5.620000000000001,33.0,5.34,4,5,6,7,7,1.0,44.27,47.11,61.35,1
61,2025-01-09,0,7.63,13.34,0.0,24.0,7.35,4,5,7,15,4,0.267,62.66,48.66,56.64,1
61,2025-01-10,0,7.2,5.76,3.0199999999999996,24.0,7.62,3,7,4,7,7,1.0,45.32,48.33,62.94,1
61,2025-01-11,1,7.37,1.64,6.0,39.0,4.77,6,6,8,3,3,1.0,45.59,48.06,64.77,1
61,2025-01-12,1,8.95,2.37,6.0,35.0,4.77,4,6,5,3,1,0.333,36.85,46.94,69.97,1
61,2025-01-13,0,7.69,4.13,4.823333333333334,58.0,6.39,5,6,5,5,5,1.0,49.22,47.16,72.64,2
61,2025-01-14,0,7.31,6.7,1.5199999999999996,48.0,7.67,3,5,7,8,8,1.0,47.07,47.15,68.56,1
61,2025-01-15,0,7.31,6.17,4.763333333333332,10.0,5.59,4,9,9,7,6,0.857,45.59,47.0,75.82,2
61,2025-01-16,0,6.04,5.07,2.256666666666664,32.0,10.1,3,4,3,6,5,0.833,50.77,47.38,69.2,1
61,2025-01-17,0,6.66,8.76,2.043333333333333,22.0,6.17,4,9,4,11,2,0.182,51.61,47.8,57.77,1
61,2025-01-18,1,7.8,2.98,6.0,25.0,4.86,3,6,8,4,4,1.0,33.14,46.33,60.07,1
61,2025-01-19,1,8.07,3.28,4.66,60.0,6.99,4,5,7,4,4,1.0,44.36,46.14,68.22,1
61,2025-01-20,0,6.51,3.28,6.0,60.0,6.91,6,7,6,4,4,1.0,54.15,46.94,82.41,2
61,2025-01-21,0,7.85,10.56,0.0,35.0,8.57,6,7,4,13,5,0.385,71.14,49.36,66.74,1
61,2025-01-22,0,6.33,8.33,1.5266666666666673,41.0,7.13,3,8,3,10,4,0.4,48.44,49.27,54.02,0
61,2025-01-23,0,6.94,8.36,4.370000000000001,42.0,3.63,4,8,6,10,10,1.0,44.12,48.75,53.19,0
61,2025-01-24,0,6.61,8.04,3.4266666666666694,38.0,5.29,3,5,9,10,9,0.9,43.02,48.18,66.15,1
61,2025-01-25,1,7.84,3.43,6.0,48.0,2.47,3,8,6,4,4,1.0,27.52,46.11,79.89,2
61,2025-01-26,1,8.55,2.32,3.4033333333333324,55.0,8.81,6,5,4,3,3,1.0,57.58,47.26,77.01,2
61,2025-01-27,0,8.2,8.62,0.0,18.0,7.83,5,3,4,10,7,0.7,60.81,48.61,67.17,1
61,2025-01-28,0,7.01,10.71,0.0,39.0,8.14,5,6,10,13,11,0.846,65.24,50.28,61.81,1
61,2025-01-29,0,7.05,10.05,0.0,15.0,7.32,2,9,6,12,10,0.833,46.91,49.94,58.77,1
61,2025-01-30,0,6.35,4.55,6.0,36.0,4.99,4,6,8,5,5,1.0,41.2,49.07,70.99,2
61,2025-01-31,0,6.68,9.13,1.1166666666666671,50.0,6.24,3,7,7,11,9,0.818,47.44,48.9,70.24,2
61,2025-02-01,1,8.09,1.96,6.0,58.0,3.35,3,10,7,3,3,1.0,27.34,46.75,79.36,2
61,2025-02-02,1,7.45,2.0,6.0,60.0,6.25,3,6,2,3,3,1.0,35.17,45.59,75.74,2
61,2025-02-03,0,7.45,2.0,6.0,37.0,5.4,3,8,8,3,0,0.0,32.9,44.32,71.4,2
61,2025-02-04,0,7.36,6.57,0.0,57.0,11.21,2,7,4,8,8,1.0,51.32,45.02,63.09,1
61,2025-02-05,0,6.93,10.51,0.0,17.0,7.48,4,8,7,13,9,0.692,58.13,46.33,57.13,1
61,2025-02-06,0,7.33,5.93,3.9433333333333316,19.0,6.48,4,5,8,7,7,1.0,47.56,46.45,65.7,1
61,2025-02-07,0,5.97,10.01,0.0833333333333357,16.0,7.67,4,5,5,12,10,0.833,57.78,47.59,63.08,1
61,2025-02-08,1,6.79,2.59,6.0,34.0,4.04,4,9,4,3,3,1.0,35.28,46.36,70.15,2
61,2025-02-09,1,7.92,1.26,6.0,76.0,3.19,2,6,6,3,3,1.0,20.71,43.79,72.57,2
61,2025-02-10,0,6.96,9.61,0.8900000000000006,42.0,5.84,5,5,7,12,9,0.75,57.19,45.13,74.53,2
61,2025-02-11,0,5.77,7.3,4.233333333333334,49.0,5.88,4,5,6,9,6,0.667,48.32,45.45,70.22,2
61,2025-02-12,0,6.01,8.72,2.120000000000001,27.0,6.7,4,5,6,10,10,1.0,52.96,46.2,64.61,1
61,2025-02-13,0,6.68,6.06,5.716666666666665,32.0,5.01,4,6,5,7,4,0.571,43.85,45.97,65.28,1
61,2025-02-14,0,8.08,6.06,1.596666666666664,29.0,7.78,4,6,5,7,7,1.0,51.27,46.5,66.15,1
61,2025-02-15,1,6.92,1.78,6.0,12.0,7.18,2,6,6,3,2,0.667,32.28,45.07,66.03,1
61,2025-02-16,1,8.85,2.77,6.0,21.0,4.33,5,7,8,3,3,1.0,41.36,44.7,73.61,2
61,2025-02-17,0,6.44,5.61,6.0,21.0,5.14,6,6,7,7,7,1.0,53.43,45.58,78.07,2
61,2025-02-18,0,8.05,9.57,0.0,23.0,7.97,7,4,3,11,9,0.818,72.82,48.3,71.61,2
61,2025-02-19,0,8.51,8.24,0.6533333333333324,19.0,6.28,4,4,6,10,9,0.9,51.01,48.57,64.05,1
61,2025-02-20,0,7.5,8.62,0.0,26.0,8.55,4,4,8,10,5,0.5,57.74,49.49,54.3,0
61,2025-02-21,0,5.48,6.14,3.8299999999999983,36.0,7.95,4,3,6,7,7,1.0,51.86,49.73,62.06,1
61,2025-02-22,1,6.56,1.66,6.0,47.0,6.29,5,8,6,3,3,1.0,44.69,49.22,68.1,1
61,2025-02-23,1,6.71,2.71,6.0,24.0,4.25,4,5,5,3,3,1.0,36.04,47.9,76.88,2
61,2025-02-24,0,7.87,8.52,0.0,0.0,8.97,4,5,6,10,10,1.0,58.69,48.98,73.56,2
61,2025-02-25,0,6.83,3.62,5.196666666666669,35.0,7.77,3,6,7,4,4,1.0,42.03,48.29,73.5,2
61,2025-02-26,0,5.66,6.22,6.0,38.0,5.09,5,8,2,7,1,0.143,49.34,48.39,61.63,1
61,2025-02-27,0,8.49,6.5,2.5766666666666644,26.0,6.0,3,8,6,8,1,0.125,42.26,47.78,55.37,1
61,2025-02-28,0,6.05,3.97,5.156666666666666,26.0,8.39,4,5,7,5,1,0.2,49.3,47.93,45.49,0
61,2025-03-01,1,8.03,2.27,5.580000000000002,63.0,7.07,6,5,7,3,3,1.0,52.83,48.42,58.96,1
61,2025-03-02,1,7.42,1.61,6.0,48.0,7.68,4,6,7,3,3,1.0,43.33,47.91,72.18,2
61,2025-03-03,0,7.75,8.03,0.7999999999999972,36.0,6.82,4,8,6,10,6,0.6,52.09,48.33,73.38,2
61,2025-03-04,0,7.88,6.03,2.2666666666666657,38.0,7.19,6,5,5,7,7,1.0,59.64,49.46,68.52,1
61,2025-03-05,0,6.07,7.71,1.5733333333333341,34.0,8.08,6,8,4,9,7,0.778,64.91,51.01,59.17,1
61,2025-03-06,0,8.07,7.76,0.0,34.0,9.74,3,9,6,9,9,1.0,54.44,51.35,63.14,1
61,2025-03-07,0,6.99,11.73,0.0,23.0,5.01,2,9,7,14,10,0.714,43.63,50.58,60.44,1
61,2025-03-08,1,8.59,2.47,6.0,53.0,4.29,2,7,4,3,3,1.0,25.74,48.09,68.76,1
61,2025-03-09,1,6.28,2.47,6.0,54.0,4.65,4,8,4,3,3,1.0,36.7,46.95,72.47,2
61,2025-03-10,0,6.84,9.09,0.6066666666666656,32.0,6.93,3,5,7,11,5,0.455,49.21,47.18,69.36,1
61,2025-03-11,0,6.42,4.72,2.3533333333333317,31.0,9.99,4,8,7,6,5,0.833,54.87,47.95,64.84,1
61,2025-03-12,0,7.66,10.71,0.0,41.0,5.49,7,5,6,13,6,0.462,68.15,49.97,54.14,0
61,2025-03-13,0,6.15,8.01,0.5033333333333339,40.0,8.67,4,7,4,10,8,0.8,57.01,50.67,55.61,1
61,2025-03-14,0,7.08,8.01,0.5933333333333302,10.0,8.15,4,7,6,10,8,0.8,55.62,51.17,52.76,0
61,2025-03-15,1,8.29,2.68,6.0,22.0,3.41,4,8,7,3,3,1.0,33.75,49.43,65.59,1
61,2025-03-16,1,8.29,2.89,5.856666666666666,62.0,5.93,4,10,5,3,3,1.0,40.85,48.57,74.67,2
61,2025-03-17,0,6.55,8.33,3.530000000000001,36.0,4.99,6,6,5,10,7,0.7,57.71,49.48,75.43,2
61,2025-03-18,0,6.29,8.59,0.0,24.0,9.13,5,7,5,10,8,0.8,64.24,50.96,65.35,1
61,2025-03-19,0,6.78,12.18,0.0,21.0,8.83,5,6,7,15,3,0.2,69.62,52.82,50.67,0
61,2025-03-20,0,7.07,10.09,0.9833333333333343,7.0,5.74,4,4,5,12,9,0.75,52.75,52.82,48.72,0
61,2025-03-21,0,8.51,5.29,0.0,32.0,9.79,2,6,7,6,6,1.0,45.32,52.07,53.63,0
